id,content,date,language,tags,title,ratings,sentiment,offerings,destinations,norm_user_rating,user_rating,categorized_rating
377380-167522300642,"More(Translated by Google) Wonderful and explained, I wished to stay for a longer time. The cafes are many and numerous, and most of the stores have the offers of the Turnova branch. They were very fabulous. (Original) رائع و شرح تمنيت أن أبقى فيه وقت أطول الكافيهات كثيره ومتعدده و أغلب المتاجر موجوده فيه عروض فرع تيرنوفا كانت خرافيه جدًا",2021-02-07T00:00:00+00:00,eng,"[{'value': 'c07bjunepd3oq1r125cg', 'sentiment': None}]",Jouri Mall,"{'normalized': 100, 'raw': 5}",positive,['Food & Beverage'],['Taif'],100,5,positive
377380-167280704375,رائع,2021-02-07T00:00:00+00:00,ara,"[{'value': 'c07bjunepd3oq1r125cg', 'sentiment': None}]",Queen's taste,"{'normalized': 80, 'raw': 4}",positive,['Food & Beverage'],['Taif'],80,4,positive
377380-167197995828,Available varieties of fish u can buy at cheap cost,2021-02-07T00:00:00+00:00,eng,"[{'value': 'c07bk44bb64t6si78v90', 'sentiment': None}]",Yanbu Fish Market,"{'normalized': 100, 'raw': 5}",neutral,['Retail'],['Yanbu'],100,5,positive
377380-167586993289,رائع,2021-02-07T00:00:00+00:00,ara,"[{'value': 'c07bdfc8hb0r13sa7ag0', 'sentiment': None}, {'value': 'c07bdfc8hb0r13sa7agg', 'sentiment': None}]",King Abdullah Environmental Park,"{'normalized': 100, 'raw': 5}",positive,"['Food & Beverage', 'Tourism Attractions/ Sites']","['Al Ahsa', 'Al Ahsa']",100,5,positive
377380-167256268572,غني عن التعريف !! الدانوب رهيب,2021-02-07T00:00:00+00:00,ara,"[{'value': 'c0rqvf8cu1i938rekgn0', 'sentiment': None}]",Hayat Mall,"{'normalized': 100, 'raw': 5}",positive,['Retail'],['Riyadh'],100,5,positive
377380-167194418667,اكثر من رائع لمحبي التراث انصح بزياته ولعشاق الطيب العود الاسعار جداً مناسبة والخيارات متوفرة,2021-02-07T00:00:00+00:00,ara,"[{'value': 'c07bdofepd3oq1r123kg', 'sentiment': None}, {'value': 'c0rqvf8cu1i938rekgn0', 'sentiment': None}]",Souq Al Zel,"{'normalized': 80, 'raw': 4}",positive,"['Tourism Attractions/ Sites', 'Retail']","['Madinah', 'Riyadh']",80,4,positive
377380-167526485178,"More(Translated by Google) First, he who does not thank people does not thank God Thank you to the government of the Kingdom of Saudi Arabia, represented by the Custodian of the Two Holy Mosques and his trustworthy Crown Prince, and His Highness the Governor of Madinah Region, and everyone working in this mosque, women and men, for this great interest in this great edifice. Care, attention, organization, hygiene Also, thanks to the City Municipality for making those who sell their goods near the Quba Mosque only male and female citizens Oh God, thank you for the blessing of Saudi Arabia (Original) اولا من لا يشكر الناس لا يشكر الله شكرا لحكومة المملكة العربية السعودية ممثلة في خادم الحرمين الشريفين وولي عهده الأمين ولسمو امير منطقة المدينة المنورة وكل من يعمل في هذا المسجد نساء ورجال على هذا الاهتمام البالغ بهذا الصرح العظيم مسجد قباء عناية، اهتمام،تنظيم، نظافه كذلك شكرا لامانة المدينه ان جعلت من يبيعون سلعهم بجوار مسجد قباء من المواطنيين والمواطنات فقط فاللهم لك الحمد على نعمة السعودية",2021-02-07T00:00:00+00:00,ara,"[{'value': 'c07bdofepd3oq1r123qg', 'sentiment': None}]",Masjed Quba,"{'normalized': 100, 'raw': 5}",positive,['Religious'],['Madinah'],100,5,positive
377380-167196316808,راقيه جدا,2021-02-07T00:00:00+00:00,ara,"[{'value': 'c07bdofepd3oq1r123kg', 'sentiment': None}, {'value': 'c0rquskbb64sdb6ukkq0', 'sentiment': None}, {'value': 'c0rqvf8cu1i938rekgn0', 'sentiment': None}]",Riyadh Front,"{'normalized': 100, 'raw': 5}",positive,"['Tourism Attractions/ Sites', 'Accommodation', 'Retail']","['Madinah', 'Riyadh', 'Riyadh']",100,5,positive
377380-167198908387,Not even stars to rate the Uhud,2021-02-07T00:00:00+00:00,eng,"[{'value': 'c07bdofepd3oq1r123kg', 'sentiment': None}, {'value': 'c07bdofepd3oq1r123qg', 'sentiment': None}]",Uhud Mountain,"{'normalized': 100, 'raw': 5}",negative,"['Tourism Attractions/ Sites', 'Religious']","['Madinah', 'Madinah']",100,5,positive
377380-167193329161,جميل,2021-02-07T00:00:00+00:00,ara,"[{'value': 'c07bdkkbb64t6si78s3g', 'sentiment': None}]",Al Mahmal Center,"{'normalized': 80, 'raw': 4}",positive,['Retail'],['Jeddah'],80,4,positive
377380-167193334654,يستاهل الزياره,2021-02-07T00:00:00+00:00,ara,"[{'value': 'c07bdkkbb64t6si78s3g', 'sentiment': None}]",Al Mahmal Center,"{'normalized': 80, 'raw': 4}",positive,['Retail'],['Jeddah'],80,4,positive
377380-167287657013,"More(Translated by Google) Mrs. Khadija Baghlaf moved to the mercy of God approximately two hours ago. May God have mercy on her and forgive her and patience for her children and loved ones and makes her resting place Paradise God makes her grave a rudder of paradise. I follow her son a summit in morals and literature God inspires you patience Professor Abdulaziz Baghlaf and I am God and I return to him at the time of the Witr prayer I will forget her from My prayers and if you see my comment, remind them of your prayers, O Lord, Most Merciful (Original) السيده خديجه بغلف انتقلت الى رحمة الله قبل ساعتين تقريباً الله يرحمها ويغفرلها ويصبر ابنائها واحبابها ويجعل مثواها الجنه الله يجعل قبرها روض من رياض الجنه اتابع إبنها قمة في الأخلاق والأدب الله يلهمك الصبر استاذ عبدالعزيز بغلف وانا لله وانا اليه لراجعون الحين وقت صلاة الوتر مارح انساها من دعواتي واذا شفتو تعليقي اذكروها بدعواتكم يارب ياارحم الراحمين",2021-02-07T00:00:00+00:00,ara,"[{'value': 'c07bdkkbb64t6si78s90', 'sentiment': None}]",Khadija Baghlaf Mosque,"{'normalized': 100, 'raw': 5}",neutral,['Religious'],['Jeddah'],100,5,positive
377380-167256204365,الاسعار مرتفعة مقارنة بالخدمة,2021-02-07T00:00:00+00:00,ara,"[{'value': 'c0rquskbb64sdb6ukkq0', 'sentiment': None}]",Dayeetna,"{'normalized': 60, 'raw': 3}",negative,['Accommodation'],['Riyadh'],60,3,neutral
377380-167197609503,راقي جدا,2021-02-07T00:00:00+00:00,ara,"[{'value': 'c07bjunepd3oq1r125cg', 'sentiment': None}]",Jouri Mall,"{'normalized': 100, 'raw': 5}",positive,['Food & Beverage'],['Taif'],100,5,positive
377380-169637378700,Classic hotel and very good tasty buffet dinner,2021-03-11T13:35:00+00:00,eng,"[{'value': 'c07bdofepd3oq1r123jg', 'sentiment': None}]",Frontel Al Harithia Hotel- Madina,"{'normalized': 100, 'raw': 5}",positive,['Accommodation'],['Madinah'],100,5,positive
377380-167138153875,"More(Translated by Google) The idea deserves five stars, but the implementation was better than it was In short, I mean, the idea is better than the implementation ... because the models are small and there are not enough spaces between each figure and the other in addition to surrounding each model a fence that distorts the view, so you cannot photograph satisfactorily ... It would have been better if they applied the idea to much larger areas as each model Or every country contains its features in addition to the presence of popular foods for every civilization and people, as I said at the beginning. The idea is better than implementation. If the idea was fully implemented, it would be an important tourist attraction .. Finally, they thank them for their efforts. Here are some of what I photographed .. (Original) الفكره تستاهل خمس نجوم اما التنفيذ فكان بالامكان افضل مما كان يعني بالمختصر الفكره افضل من التنفيذ ... لأن المجسمات صغيره وعدم وجود المساحات الكافيه بين كل مجسم والآخر بالأضافه يحيط بكل مجسم سياج يشوه المنظر فلا تقدر على التصوير بشكل مرضي... كان من الافضل لو طبقوا الفكره على مساحات اكبر بكثير حيث ان كل مجسم او كل دوله تحتوي معالمها بالاضافه لوجود المأكولات الشعبيه الخاصه بكل حضاره وشعب كما قلت في البدايه الفكره افضل من التنفيذ فلو تم تنفيذ الفكره بشكل كامل لكانت معلم سياحي مهم.. و أخيرا يشكرون على مجهودهم وهنا بعض مما صورت..",2021-02-07T00:00:00+00:00,ara,"[{'value': 'c0rqv8sbb64sdb6ukks0', 'sentiment': None}]",WORLD SIGHTS PARK,"{'normalized': 80, 'raw': 4}",negative,['Tourism Attractions/ Sites'],['Riyadh'],80,4,positive
377380-167206902014,World peaceful place where every Muslim wants to go,2021-02-07T00:00:00+00:00,eng,"[{'value': 'c07bja4bb64t6si78uvg', 'sentiment': None}]",Masjid al-Haram,"{'normalized': 100, 'raw': 5}",positive,['Religious'],['Makkah'],100,5,positive
377380-167198047833,افضل مول تسوق في ينبع وقيد التطوير,2021-02-07T00:00:00+00:00,ara,"[{'value': 'c07bk44bb64t6si78v90', 'sentiment': None}]",Dana Mall,"{'normalized': 80, 'raw': 4}",positive,['Retail'],['Yanbu'],80,4,positive
377380-167200689785,"More(Translated by Google) He, may God’s prayers and peace be upon him, said: “Whoever purifies himself in his house and then comes to the Quba Mosque and performs a prayer there, he will have the reward for Umrah.” (Original) قال صلى الله عليه وسلم:""من تطهر في بيته ثُمّ أتى مسجد قِباء فصلَّى فيه صلاةً كان له كأجر عُمرةٍ"".",2021-02-07T00:00:00+00:00,eng,"[{'value': 'c07bdofepd3oq1r123qg', 'sentiment': None}]",Masjed Quba,"{'normalized': 100, 'raw': 5}",neutral,['Religious'],['Madinah'],100,5,positive
377380-167230829243,"More(Translated by Google) The place is beautiful and takes great care of the cleanliness The negatives The ticket is high, 10 large and 5 small, meaning the family pays less than 50 riyals to enter even though there are no services inside just a garden until the fountain was lit only part of it And the spaces are large, they can accommodate large numbers. These are my photos of the place The time from 1 to 12 is suitable for everyone (Original) المكان جميل وفي عناية ملفته بالنظافة السلبيات التذكرة سعرها مرتفع ١٠ كبير و٥ صغير يعني العائلة تدفع اقل شي ٥٠ريال للدخول مع أنه لايوجد خدمات بالداخل مجرد حديقة حتى النافورة تم اشعال جزء فقط منها والمساحات كبيرة تستوعب اعداد كبيرة لو يخفضون السعر جميلة جدا الحديقة بس لو يرجعو يشعلو النزافير زي السابق كلها هذه صور بعدستي للمكان الوقت من ١ ل١٢ مناسب للجميع",2021-02-07T00:00:00+00:00,ara,"[{'value': 'c07bdofepd3oq1r123kg', 'sentiment': None}, {'value': 'c0rquskbb64sdb6ukkq0', 'sentiment': None}, {'value': 'c0rqv8sbb64sdb6ukks0', 'sentiment': None}]",King Abdullah Park,"{'normalized': 100, 'raw': 5}",negative,"['Tourism Attractions/ Sites', 'Accommodation', 'Tourism Attractions/ Sites']","['Madinah', 'Riyadh', 'Riyadh']",100,5,positive
377380-167053227344,مكان جميل في شرما على البحر,2021-02-07T00:01:00+00:00,ara,"[{'value': 'c07bjr48hb0r13sa7c1g', 'sentiment': None}]",HYAT SHARMA RESORT,"{'normalized': 60, 'raw': 3}",positive,['Accommodation'],['Tabuk'],60,3,neutral
377380-184513392211,جيد,2021-02-07T00:03:00+00:00,ara,"[{'value': 'c0rqvf8cu1i938rekgn0', 'sentiment': None}]",Riyadh Park,"{'normalized': 100, 'raw': 5}",positive,['Retail'],['Riyadh'],100,5,positive
377380-184513397023,"المصلى (مكان الصلاة بالدور الارضي) والذي يفترض ان يكون افضل مكان بالسوق هو اسوأ واوسخ مكان !! السجاد من شدة الاتساخ يميل لونه للسواد ! دورات المياه الملاصقة للمصلى قذرة ورائحتها سيئة المغاسل متسخة المناديل المستعملة ملقاة بكل مكان،، هذا المول يعتبر من اكثر المولات ازدحام والافخم ؛ مع ذلك لم يحترم كصيانه ونظافة اشرف مكان فيه !!",2021-02-07T00:07:00+00:00,ara,"[{'value': 'c0rqvf8cu1i938rekgn0', 'sentiment': None}]",Riyadh Park,"{'normalized': 20, 'raw': 1}",negative,['Retail'],['Riyadh'],20,1,negative
377380-184513389303,الموقع رائع وغير مزدحم,2021-02-07T00:17:00+00:00,ara,"[{'value': 'c0rqvf8cu1i938rekgn0', 'sentiment': None}]",Riyadh Park,"{'normalized': 20, 'raw': 1}",positive,['Retail'],['Riyadh'],20,1,negative
377380-184513392532,تجربتي لمركز الرياض بارك الصراحه جميلة ورائعة اعجبني التطوير في صالات العرض vox cinema وزيادة عدد صالات العرض بمساحات كبيرة وعدد كبير بالمقاعد,2021-02-07T00:18:00+00:00,ara,"[{'value': 'c0rqvf8cu1i938rekgn0', 'sentiment': None}]",Riyadh Park,"{'normalized': 100, 'raw': 5}",positive,['Retail'],['Riyadh'],100,5,positive
377380-167134675185,موقع جميل وقريب من الأماكن السياحية في الخبر,2021-02-07T00:19:00+00:00,ara,"[{'value': 'c07bdncbb64t6si78srg', 'sentiment': None}]",Traveller Inn,"{'normalized': 100, 'raw': 5}",positive,['Accommodation'],['Khobar'],100,5,positive
377380-167135180002,فندق ممتاز,2021-02-07T00:31:00+00:00,ara,"[{'value': 'c07bdofepd3oq1r123jg', 'sentiment': None}]",AL NOKHBA ROYAL INN,"{'normalized': 100, 'raw': 5}",positive,['Accommodation'],['Madinah'],100,5,positive
377380-167135112314,"Excellent,",2021-02-07T00:30:00+00:00,eng,"[{'value': 'c07bbh0cu1iccnqmcq00', 'sentiment': None}, {'value': 'c07bdncbb64t6si78ss0', 'sentiment': None}, {'value': 'c07bk44bb64t6si78v7g', 'sentiment': None}]",Mövenpick Hotel & Resort Yanbu,"{'normalized': 20, 'raw': 1}",positive,"['Accommodation', 'Food & Beverage', 'Accommodation']","['Abha', 'Khobar', 'Yanbu']",20,1,negative
377380-184513381744,مكان جميل خاصة في النهار,2021-02-07T00:31:00+00:00,ara,"[{'value': 'c0rqvf8cu1i938rekgn0', 'sentiment': None}]",Riyadh Park,"{'normalized': 80, 'raw': 4}",positive,['Retail'],['Riyadh'],80,4,positive
377380-184513381745,جيد,2021-02-07T00:33:00+00:00,ara,"[{'value': 'c0rqvf8cu1i938rekgn0', 'sentiment': None}]",Riyadh Park,"{'normalized': 100, 'raw': 5}",positive,['Retail'],['Riyadh'],100,5,positive
377380-167209057977,ممتاز,2021-02-07T00:42:00+00:00,ara,"[{'value': 'c07bdifepd3oq1r122qg', 'sentiment': None}, {'value': 'c07bja4bb64t6si78uog', 'sentiment': None}]",lina park hotel-فندق لينا بارك 6,"{'normalized': 100, 'raw': 5}",positive,"['Accommodation', 'Accommodation']","['Dammam', 'Makkah']",100,5,positive
377380-184513379152,مكان جميل ورائع يجعلك تشعر بالبهجة بمجرد زيارته,2021-02-07T00:43:00+00:00,ara,"[{'value': 'c0rqvf8cu1i938rekgn0', 'sentiment': None}]",Riyadh Park,"{'normalized': 100, 'raw': 5}",positive,['Retail'],['Riyadh'],100,5,positive
377380-184513381285,جميل,2021-02-07T00:46:00+00:00,ara,"[{'value': 'c0rqvf8cu1i938rekgn0', 'sentiment': None}]",Riyadh Park,"{'normalized': 100, 'raw': 5}",positive,['Retail'],['Riyadh'],100,5,positive
377380-167136186178,Very good,2021-02-07T00:51:00+00:00,eng,"[{'value': 'c07bdncbb64t6si78srg', 'sentiment': None}, {'value': 'c07bdncbb64t6si78ss0', 'sentiment': None}]",Kempinski Al Othman Hotel Al Khobar,"{'normalized': 100, 'raw': 5}",positive,"['Accommodation', 'Food & Beverage']","['Khobar', 'Khobar']",100,5,positive
377380-184513376820,جميل للتسوق ورياضة المشي,2021-02-07T00:51:00+00:00,ara,"[{'value': 'c0rqvf8cu1i938rekgn0', 'sentiment': None}]",Riyadh Park,"{'normalized': 100, 'raw': 5}",positive,['Retail'],['Riyadh'],100,5,positive
377380-184513381292,رائع,2021-02-07T00:52:00+00:00,ara,"[{'value': 'c0rqvf8cu1i938rekgn0', 'sentiment': None}]",Riyadh Park,"{'normalized': 100, 'raw': 5}",positive,['Retail'],['Riyadh'],100,5,positive
377380-167283803541,من أفضل الامكن,2021-02-07T01:07:00+00:00,ara,"[{'value': 'c07bdkkbb64t6si78s20', 'sentiment': None}]",InterContinental Jeddah,"{'normalized': 100, 'raw': 5}",positive,['Accommodation'],['Jeddah'],100,5,positive
377380-167210265868,جيدة,2021-02-07T01:13:00+00:00,ara,"[{'value': 'c07bdjs8hb0r13sa7ao0', 'sentiment': None}]",بلقيس للشقق المفروشة,"{'normalized': 60, 'raw': 3}",positive,['Accommodation'],['Hail'],60,3,neutral
377380-167056314181,Good Hotel,2021-02-07T01:51:00+00:00,eng,"[{'value': 'c07bk44bb64t6si78v7g', 'sentiment': None}]",Novotel Yanbu,"{'normalized': 80, 'raw': 4}",positive,['Accommodation'],['Yanbu'],80,4,positive
377380-167125021200,جميل,2021-02-07T02:12:00+00:00,ara,"[{'value': 'c07bdifepd3oq1r122qg', 'sentiment': None}]",Capital O 145 Sendan Residence,"{'normalized': 80, 'raw': 4}",positive,['Accommodation'],['Dammam'],80,4,positive
377380-167058489640,جيده الاستقبال محترمين,2021-02-07T02:28:00+00:00,ara,"[{'value': 'c07bdifepd3oq1r122qg', 'sentiment': None}]",ديم للغرف الفندقية,"{'normalized': 60, 'raw': 3}",positive,['Accommodation'],['Dammam'],60,3,neutral
377380-167143180748,"Every window of room will show you the KABBAA, love for the idea and execution of this hotel",2021-02-07T03:07:00+00:00,eng,"[{'value': 'c07bja4bb64t6si78uog', 'sentiment': None}]","Makkah Clock Royal Tower, A Fairmont Hotel","{'normalized': 100, 'raw': 5}",positive,['Accommodation'],['Makkah'],100,5,positive
